date,game_id,home_team,away_team,home_score,away_score,home_win,total_runs,home_pitcher,home_pitcher_era,home_pitcher_whip,home_bullpen_era,home_ops,home_avg,home_slg,home_era,home_whip,home_last5,away_pitcher,away_pitcher_era,away_pitcher_whip,away_bullpen_era,away_ops,away_avg,away_slg,away_era,away_whip,away_last5
2025-07-06,777224,Miami Marlins,Milwaukee Brewers,1,3,0,4,Lake Bachar,3.29,1.146341463414634,,0.703,0.252,0.389,4.71,1.0,,Abner Uribe,2.09,1.1395348837209305,,0.703,0.247,0.381,3.77,0.3333333333333333,
2025-07-06,777216,New York Mets,New York Yankees,4,6,0,10,Rico Garcia,0.0,0.5,4.586250000000001,0.742,0.245,0.418,3.54,1.4444444444444444,,JT Brubaker,9.0,1.8,8.077499999999999,0.79,0.255,0.453,3.84,1.3333333333333333,
2025-07-06,777217,Philadelphia Phillies,Cincinnati Reds,3,1,1,4,Jesús Luzardo,4.44,1.4727085478887745,,0.734,0.256,0.405,3.7,0.1111111111111111,,Emilio Pagán,2.92,0.8648648648648649,,0.714,0.246,0.397,3.95,1.625,
2025-07-06,777220,Minnesota Twins,Tampa Bay Rays,5,7,0,12,Justin Topa,3.97,1.3529411764705883,,0.7,0.239,0.391,4.15,1.2,,Taj Bradley,4.79,1.3065843621399176,,0.734,0.26,0.411,3.77,1.1,
2025-07-05,777229,Chicago Cubs,St. Louis Cardinals,6,8,0,14,Daniel Palencia,1.74,0.967741935483871,,0.776,0.256,0.45,3.82,1.6666666666666667,,Matt Svanson,2.84,0.8947368421052632,,0.716,0.252,0.394,4.03,1.6666666666666667,
2025-07-05,777230,Minnesota Twins,Tampa Bay Rays,6,5,1,11,Justin Topa,3.82,1.3333333333333333,4.092499999999999,0.701,0.239,0.391,4.15,1.5555555555555556,"L, W, L, W, W",Taj Bradley,4.79,1.3065843621399176,3.79375,0.734,0.259,0.411,3.78,1.875,"L, L, W, L, L"
2025-07-05,777241,New York Mets,New York Yankees,12,6,1,18,Huascar Brazobán,3.65,1.1564625850340136,,0.743,0.245,0.419,3.51,1.2222222222222223,,JT Brubaker,9.0,1.8,,0.788,0.254,0.451,3.84,1.875,
2025-07-05,777237,Atlanta Braves,Baltimore Orioles,6,9,0,15,Spencer Strider,3.93,1.1636363636363636,,0.699,0.243,0.382,3.79,1.3,,Dean Kremer,4.53,1.32542037586548,,0.706,0.24,0.401,4.98,1.4,
2025-07-05,777234,Arizona Diamondbacks,Kansas City Royals,7,1,1,8,Eduardo Rodriguez,5.78,1.6294349540078843,4.4910000000000005,0.777,0.253,0.448,4.72,0.5555555555555556,,Sam Long,10.29,2.0,2.8625,0.662,0.243,0.364,3.51,1.75,
2025-07-05,777233,Philadelphia Phillies,Cincinnati Reds,5,1,1,6,Jesús Luzardo,4.44,1.4727085478887745,,0.735,0.256,0.406,3.73,1.1111111111111112,,Emilio Pagán,2.92,0.8648648648648649,,0.72,0.248,0.4,3.96,0.875,
2025-07-05,777231,Toronto Blue Jays,Los Angeles Angels,4,3,1,7,Nick Sandlin,2.3,1.25,,0.731,0.258,0.402,4.22,1.0909090909090908,,Connor Brogdon,5.48,1.3043478260869563,,0.702,0.228,0.405,4.48,1.7647058823529411,
2025-07-05,777228,Washington Nationals,Boston Red Sox,3,10,0,13,Jose A. Ferrer,5.36,1.263858093126386,,0.702,0.246,0.39,5.15,1.3333333333333333,,Walker Buehler,6.25,1.5833333333333333,,0.749,0.253,0.425,3.96,1.0,
2025-07-05,777238,Miami Marlins,Milwaukee Brewers,4,2,1,6,Lake Bachar,3.29,1.146341463414634,,0.707,0.254,0.391,4.73,1.1111111111111112,,Chad Patrick,3.52,1.305732484076433,,0.703,0.246,0.381,3.8,1.125,
2025-07-05,777223,San Diego Padres,Texas Rangers,4,7,0,11,Yuki Matsui,4.81,1.4156626506024097,,0.689,0.246,0.374,3.69,1.5555555555555556,,Shawn Armstrong,3.13,0.9164420485175202,,0.665,0.229,0.368,3.22,1.5555555555555556,
2025-07-05,777221,Los Angeles Dodgers,Houston Astros,4,6,0,10,Ben Casparius,4.68,1.233108108108108,3.2309999999999994,0.794,0.261,0.457,4.32,1.1111111111111112,"W, W, W, L, L",Framber Valdez,2.9,1.1478260869565218,4.444444444444445,0.736,0.261,0.41,3.51,1.3333333333333333,"W, W, L, W, W"
2025-07-05,777227,Athletics,San Francisco Giants,2,7,0,9,Luis Severino,5.3,1.3955637707948243,,0.729,0.249,0.413,5.32,1.5555555555555556,,Scott Alexander,6.06,1.6770186335403725,,0.684,0.231,0.373,3.45,1.1111111111111112,
2025-07-05,777232,Colorado Rockies,Chicago White Sox,3,10,0,13,Victor Vodnik,2.49,1.3147410358565736,,0.673,0.231,0.381,5.53,2.2222222222222223,,Steven Wilson,1.59,1.2455516014234875,,0.642,0.222,0.347,4.07,1.5555555555555556,
2025-07-05,777240,Cleveland Guardians,Detroit Tigers,0,1,0,1,Emmanuel Clase,3.13,1.4016172506738545,,0.658,0.224,0.362,3.95,0.6666666666666666,,Chase Lee,2.17,0.896551724137931,,0.75,0.254,0.426,3.49,0.7777777777777778,
2025-07-05,777225,Seattle Mariners,Pittsburgh Pirates,1,0,1,1,Logan Evans,2.96,1.2610619469026547,,0.73,0.247,0.407,3.81,0.3333333333333333,,Paul Skenes,2.03,0.918918918918919,,0.647,0.232,0.343,3.64,1.25,
2025-07-04,777243,Colorado Rockies,Chicago White Sox,2,3,0,5,Victor Vodnik,2.49,1.3147410358565736,,0.67,0.23,0.379,5.47,1.3333333333333333,,Steven Wilson,1.65,1.2546125461254611,,0.636,0.22,0.343,4.08,0.7777777777777778,
2025-07-04,777236,Seattle Mariners,Pittsburgh Pirates,6,0,1,6,Logan Evans,2.96,1.2610619469026547,,0.731,0.248,0.408,3.85,0.8888888888888888,,Paul Skenes,2.03,0.918918918918919,,0.651,0.234,0.345,3.66,0.875,
2025-07-04,777239,San Diego Padres,Texas Rangers,3,2,1,5,Yuki Matsui,4.91,1.393939393939394,,0.688,0.245,0.374,3.65,1.1,,Shawn Armstrong,3.16,0.918918918918919,,0.662,0.228,0.366,3.21,1.6304347826086958,
2025-07-04,777250,New York Mets,New York Yankees,6,5,1,11,Austin Warren,1.8,1.2,,0.739,0.244,0.416,3.49,1.2222222222222223,,JT Brubaker,9.82,2.1875,,0.788,0.254,0.45,3.75,1.5,
2025-07-04,777249,Cleveland Guardians,Detroit Tigers,1,2,0,3,Emmanuel Clase,3.13,1.4016172506738545,,0.661,0.225,0.364,3.99,1.1111111111111112,,Chase Lee,2.17,0.896551724137931,,0.753,0.256,0.428,3.53,1.3333333333333333,
2025-07-04,777248,Arizona Diamondbacks,Kansas City Royals,3,9,0,12,Eduardo Rodriguez,5.78,1.6294349540078843,,0.776,0.254,0.448,4.77,1.5555555555555556,,Sam Long,9.69,2.076923076923077,,0.666,0.244,0.366,3.47,1.3333333333333333,
2025-07-04,777246,Chicago Cubs,St. Louis Cardinals,11,3,1,14,Daniel Palencia,1.74,0.967741935483871,,0.775,0.256,0.449,3.78,0.8888888888888888,,Matt Svanson,2.84,0.8947368421052632,,0.714,0.251,0.392,4.02,1.625,
2025-07-04,777245,Washington Nationals,Boston Red Sox,2,11,0,13,Jose A. Ferrer,5.36,1.263858093126386,4.2725,0.704,0.246,0.391,5.16,2.333333333333333,"W, W, L, W, L",Walker Buehler,6.45,1.582089552238806,3.929,0.748,0.253,0.423,3.98,1.0,"W, W, L, W, W"
2025-07-04,777254,Miami Marlins,Milwaukee Brewers,5,6,0,11,Lake Bachar,3.38,1.175,,0.707,0.254,0.391,4.76,1.2222222222222223,,Chad Patrick,3.51,1.3228699551569507,,0.704,0.246,0.382,3.79,1.2222222222222223,
2025-07-04,777242,Toronto Blue Jays,Los Angeles Angels,4,3,1,7,Nick Sandlin,2.45,1.3380281690140845,,0.732,0.258,0.403,4.24,0.9,,Connor Brogdon,5.64,1.3122171945701355,,0.704,0.228,0.407,4.5,0.6666666666666666,
2025-07-04,777244,Athletics,San Francisco Giants,11,2,1,13,Luis Severino,5.09,1.38328530259366,,0.73,0.249,0.413,5.3,0.8888888888888888,,Mason Black,6.75,1.25,,0.682,0.231,0.372,3.47,1.625,
2025-07-04,777235,Los Angeles Dodgers,Houston Astros,1,18,0,19,Ben Casparius,4.68,1.233108108108108,,0.794,0.261,0.457,4.31,3.111111111111111,,Framber Valdez,2.72,1.128440366972477,,0.735,0.261,0.409,3.5,1.3333333333333333,
2025-07-04,777252,Atlanta Braves,Baltimore Orioles,2,3,0,5,Spencer Strider,3.93,1.1636363636363636,4.068,0.697,0.243,0.38,3.75,0.8888888888888888,"L, L, W, L, L",Dean Kremer,4.27,1.288659793814433,3.8077777777777775,0.704,0.24,0.399,4.98,0.7777777777777778,"W, W, L, L, W"
2025-07-04,777247,Minnesota Twins,Tampa Bay Rays,4,3,1,7,Justin Topa,3.82,1.3333333333333333,4.475,0.7,0.238,0.391,4.14,1.1111111111111112,,Taj Bradley,4.79,1.3043478260869563,4.115555555555556,0.734,0.258,0.411,3.75,1.375,
2025-07-04,777255,Philadelphia Phillies,Cincinnati Reds,6,9,0,15,Jesús Luzardo,4.44,1.4727085478887745,,0.735,0.257,0.405,3.76,1.7777777777777777,,Emilio Pagán,2.92,0.8648648648648649,,0.72,0.248,0.4,3.95,1.7777777777777777,
2025-07-03,777261,Atlanta Braves,Los Angeles Angels,1,5,0,6,Spencer Strider,3.86,1.1428571428571428,3.675555555555556,0.699,0.243,0.381,3.76,1.6666666666666667,,Connor Brogdon,5.64,1.3122171945701355,4.358,0.706,0.229,0.409,4.52,0.7777777777777778,
2025-07-03,777260,Toronto Blue Jays,New York Yankees,8,5,1,13,Nick Sandlin,1.98,1.3636363636363638,,0.735,0.259,0.405,4.26,1.8888888888888888,,JT Brubaker,9.82,2.1875,,0.786,0.254,0.448,3.72,1.875,
2025-07-03,777257,New York Mets,Milwaukee Brewers,3,2,1,5,Austin Warren,0.0,0.6451612903225806,,0.736,0.244,0.414,3.47,1.0,,Chad Patrick,3.51,1.3228699551569507,,0.706,0.247,0.383,3.79,1.125,
2025-07-03,777264,Colorado Rockies,Houston Astros,7,6,1,13,Victor Vodnik,2.49,1.3147410358565736,,0.673,0.231,0.381,5.5,1.7777777777777777,,Framber Valdez,2.72,1.128440366972477,,0.724,0.258,0.401,3.53,1.75,
2025-07-03,777258,Washington Nationals,Detroit Tigers,11,7,1,18,Jose A. Ferrer,5.36,1.263858093126386,,0.706,0.247,0.393,5.09,1.3333333333333333,,Chase Lee,2.17,0.896551724137931,,0.753,0.256,0.428,3.56,2.25,
2025-07-03,777256,Arizona Diamondbacks,San Francisco Giants,2,7,0,9,Eduardo Rodriguez,5.13,1.5555555555555556,,0.777,0.254,0.449,4.73,1.5555555555555556,,Randy Rodríguez,0.72,0.7795698924731183,,0.683,0.231,0.372,3.4,0.4444444444444444,
2025-07-03,777251,Seattle Mariners,Kansas City Royals,2,3,0,5,Logan Evans,2.96,1.2610619469026547,,0.729,0.248,0.405,3.89,1.1111111111111112,,Sam Long,10.5,2.1666666666666665,,0.66,0.242,0.362,3.48,1.3333333333333333,
2025-07-03,777259,Chicago Cubs,Cleveland Guardians,1,0,1,1,Daniel Palencia,1.74,0.967741935483871,,0.768,0.255,0.442,3.78,1.0,,Emmanuel Clase,3.13,1.4016172506738545,,0.66,0.225,0.363,4.01,0.6521739130434783,
2025-07-03,777253,Los Angeles Dodgers,Chicago White Sox,6,2,1,8,Ben Casparius,3.97,1.1387900355871885,,0.796,0.262,0.459,4.16,0.6666666666666666,,Steven Wilson,1.65,1.2546125461254611,,0.634,0.22,0.342,4.13,1.125,
2025-07-03,777263,Miami Marlins,Minnesota Twins,4,1,1,5,Lake Bachar,3.38,1.175,4.711250000000001,0.707,0.254,0.39,4.75,0.6666666666666666,"W, W, L, W, L",Justin Topa,3.82,1.3333333333333333,3.442999999999999,0.698,0.238,0.39,4.15,1.125,"L, L, W, L, W"
2025-07-02,777266,Chicago Cubs,Cleveland Guardians,5,4,1,9,Daniel Palencia,1.74,0.967741935483871,2.91,0.773,0.257,0.446,3.83,1.0,,Luis L. Ortiz,4.36,1.383219954648526,3.967777777777778,0.662,0.225,0.365,4.07,2.125,
2025-07-02,777284,Washington Nationals,Detroit Tigers,2,11,0,13,Jose A. Ferrer,5.28,1.2471655328798186,,0.702,0.244,0.391,5.08,2.0,,Chase Lee,2.33,0.9629629629629628,,0.757,0.257,0.431,3.42,1.6666666666666667,
2025-07-02,777268,Texas Rangers,Baltimore Orioles,6,0,1,6,Shawn Armstrong,3.25,0.9444444444444444,,0.664,0.229,0.368,3.23,0.7777777777777778,,Dean Kremer,4.27,1.288659793814433,,0.705,0.24,0.399,5.01,1.625,
2025-07-02,777267,Los Angeles Dodgers,Chicago White Sox,5,4,1,9,Ben Casparius,3.97,1.1387900355871885,3.938888888888889,0.797,0.262,0.459,4.18,1.2222222222222223,"W, L, W, W, W",Steven Wilson,1.65,1.2546125461254611,3.5699999999999994,0.636,0.221,0.343,4.14,1.5853658536585369,"L, W, W, L, L"
2025-07-02,777290,Philadelphia Phillies,San Diego Padres,5,1,1,6,Jesús Luzardo,4.06,1.4090431125131442,,0.734,0.256,0.404,3.71,0.8888888888888888,,Yuki Matsui,4.91,1.393939393939394,,0.688,0.245,0.374,3.68,1.75,
2025-07-02,777274,Toronto Blue Jays,New York Yankees,11,9,1,20,Nick Sandlin,1.98,1.3636363636363638,,0.731,0.258,0.401,4.26,2.2222222222222223,,JT Brubaker,9.82,2.1875,,0.784,0.254,0.447,3.66,2.5,
2025-07-02,777269,Colorado Rockies,Houston Astros,3,5,0,8,Victor Vodnik,2.55,1.28099173553719,,0.669,0.229,0.379,5.5,2.0,,Framber Valdez,2.72,1.128440366972477,,0.722,0.257,0.4,3.49,1.2222222222222223,
2025-07-02,777277,Boston Red Sox,Cincinnati Reds,4,8,0,12,Walker Buehler,6.45,1.582089552238806,,0.745,0.251,0.422,4.01,1.6666666666666667,,Emilio Pagán,3.0,0.8611111111111112,,0.719,0.247,0.4,3.93,1.2222222222222223,
2025-07-02,777272,Pittsburgh Pirates,St. Louis Cardinals,5,0,1,5,Paul Skenes,2.03,0.918918918918919,,0.654,0.234,0.347,3.64,1.0,,Matt Svanson,3.0,0.9444444444444444,,0.716,0.253,0.393,3.94,1.25,
2025-07-02,777276,New York Mets,Milwaukee Brewers,7,3,1,10,Paul Blackburn,7.71,2.032967032967033,,0.737,0.243,0.414,3.5,1.2222222222222223,,Chad Patrick,3.51,1.3228699551569507,,0.706,0.247,0.383,3.79,1.875,
2025-07-02,777271,Tampa Bay Rays,Athletics,6,5,1,11,Taj Bradley,4.79,1.3043478260869563,,0.735,0.259,0.412,3.74,1.4444444444444444,,Luis Severino,5.09,1.38328530259366,,0.726,0.248,0.41,5.33,1.25,
2025-07-02,777262,Seattle Mariners,Kansas City Royals,3,2,1,5,Casey Legumina,3.31,1.2111801242236024,,0.728,0.248,0.404,3.9,1.1111111111111112,,Sam Long,10.5,2.1666666666666665,,0.662,0.243,0.364,3.49,1.125,
2025-07-02,777270,Arizona Diamondbacks,San Francisco Giants,5,6,0,11,Eduardo Rodriguez,5.13,1.5555555555555556,,0.78,0.255,0.45,4.7,1.5,,Randy Rodríguez,0.72,0.7795698924731183,,0.683,0.23,0.372,3.42,1.6,
2025-07-02,777265,Washington Nationals,Detroit Tigers,9,4,1,13,Jose A. Ferrer,5.4,1.2666666666666666,6.23,0.703,0.245,0.391,5.07,1.3333333333333333,,Chase Lee,2.17,0.896551724137931,2.395,0.755,0.257,0.43,3.49,1.75,
2025-07-02,777279,Atlanta Braves,Los Angeles Angels,8,3,1,11,Spencer Strider,3.86,1.1428571428571428,,0.701,0.244,0.382,3.74,1.1111111111111112,,Connor Brogdon,5.64,1.3122171945701355,,0.703,0.228,0.407,4.56,2.0,
2025-07-02,777273,Philadelphia Phillies,San Diego Padres,4,6,0,10,Jesús Luzardo,4.06,1.4090431125131442,,0.731,0.255,0.402,3.74,1.5555555555555556,,Yuki Matsui,4.73,1.4018691588785046,,0.691,0.245,0.376,3.66,1.4444444444444444,
2025-07-02,777289,New York Mets,Milwaukee Brewers,2,7,0,9,Paul Blackburn,7.71,2.032967032967033,,0.735,0.243,0.413,3.5,1.8888888888888888,,Chad Patrick,3.51,1.3228699551569507,,0.706,0.248,0.383,3.75,0.3333333333333333,
2025-07-02,777275,Miami Marlins,Minnesota Twins,1,2,0,3,Lake Bachar,3.38,1.175,,0.707,0.254,0.39,4.79,1.0,,Justin Topa,3.94,1.3125,,0.7,0.239,0.391,4.15,1.2222222222222223,
2025-07-01,777293,Miami Marlins,Minnesota Twins,2,0,1,2,Lake Bachar,3.38,1.175,,0.708,0.254,0.391,4.83,0.3333333333333333,,Justin Topa,3.94,1.3125,,0.702,0.239,0.392,4.19,1.125,
2025-07-01,777282,Texas Rangers,Baltimore Orioles,10,2,1,12,Shawn Armstrong,3.25,0.9444444444444444,,0.662,0.228,0.366,3.27,0.8888888888888888,,Dean Kremer,4.27,1.288659793814433,,0.707,0.241,0.4,4.99,2.375,
2025-07-01,777280,Los Angeles Dodgers,Chicago White Sox,6,1,1,7,Ben Casparius,3.97,1.1387900355871885,,0.797,0.262,0.459,4.18,0.5555555555555556,,Steven Wilson,1.67,1.1851851851851851,,0.635,0.22,0.342,4.13,1.25,
2025-07-01,777278,Arizona Diamondbacks,San Francisco Giants,8,2,1,10,Eduardo Rodriguez,5.13,1.5555555555555556,,0.779,0.255,0.45,4.71,0.6666666666666666,,Randy Rodríguez,0.74,0.7458563535911602,,0.681,0.23,0.371,3.42,1.75,
2025-07-01,777286,Tampa Bay Rays,Athletics,3,4,0,7,Taj Bradley,4.79,1.3043478260869563,4.068888888888889,0.734,0.258,0.41,3.73,0.9,"W, L, L, L, W",Luis Severino,5.09,1.38328530259366,4.08875,0.724,0.248,0.408,5.32,1.4,"W, L, W, W, L"
2025-07-01,777287,Chicago Cubs,Cleveland Guardians,5,2,1,7,Daniel Palencia,1.8,0.9666666666666668,,0.772,0.257,0.446,3.84,0.7777777777777778,,Luis L. Ortiz,4.36,1.383219954648526,,0.661,0.225,0.364,4.05,1.875,
2025-07-01,777283,Toronto Blue Jays,New York Yankees,12,5,1,17,Nick Sandlin,1.98,1.3636363636363638,,0.726,0.257,0.398,4.2,1.7777777777777777,,JT Brubaker,9.82,2.1875,,0.781,0.252,0.445,3.57,1.75,
2025-07-01,777288,Pittsburgh Pirates,St. Louis Cardinals,1,0,1,1,Paul Skenes,2.03,0.918918918918919,,0.655,0.234,0.348,3.69,1.2222222222222223,,Matt Svanson,3.0,0.9444444444444444,,0.719,0.253,0.395,3.92,0.75,
2025-07-01,777294,Boston Red Sox,Cincinnati Reds,5,3,1,8,Walker Buehler,6.45,1.582089552238806,,0.744,0.25,0.421,4.01,0.5555555555555556,,Emilio Pagán,3.09,0.8571428571428571,,0.719,0.247,0.4,3.93,1.25,
2025-07-01,777285,Colorado Rockies,Houston Astros,5,6,0,11,Victor Vodnik,2.55,1.28099173553719,5.862857142857143,0.669,0.228,0.379,5.5,1.4444444444444444,,Framber Valdez,2.72,1.128440366972477,3.621428571428571,0.718,0.255,0.398,3.49,1.5555555555555556,
2025-07-01,777281,Seattle Mariners,Kansas City Royals,3,6,0,9,Casey Legumina,3.31,1.2111801242236024,,0.729,0.248,0.404,3.93,1.5555555555555556,,Sam Long,10.5,2.1666666666666665,,0.665,0.244,0.366,3.49,1.1111111111111112,
2025-07-01,777298,Atlanta Braves,Los Angeles Angels,0,4,0,4,Kevin Herget,3.0,2.0,,0.697,0.243,0.379,3.75,1.6666666666666667,,Connor Brogdon,5.64,1.3122171945701355,,0.706,0.229,0.409,4.52,1.0,
2025-06-30,777296,Tampa Bay Rays,Athletics,4,6,0,10,Taj Bradley,4.79,1.3043478260869563,,0.733,0.259,0.409,3.74,1.3333333333333333,,Luis Severino,5.09,1.38328530259366,,0.724,0.248,0.407,5.38,1.1111111111111112,
2025-06-30,777292,Texas Rangers,Baltimore Orioles,6,10,0,16,Shawn Armstrong,3.25,0.9444444444444444,,0.656,0.226,0.363,3.28,1.6363636363636365,,Dean Kremer,4.27,1.288659793814433,,0.708,0.242,0.401,4.92,1.0909090909090908,
2025-06-30,777291,Arizona Diamondbacks,San Francisco Giants,4,2,1,6,Eduardo Rodriguez,5.13,1.5555555555555556,,0.776,0.254,0.447,4.75,0.7777777777777778,,Randy Rodríguez,0.74,0.7458563535911602,,0.682,0.23,0.371,3.39,1.125,
2025-06-30,777297,Seattle Mariners,Kansas City Royals,6,2,1,8,Casey Legumina,3.31,1.2111801242236024,3.347777777777777,0.729,0.248,0.404,3.9,0.5555555555555556,,Sam Long,10.5,2.1666666666666665,3.836,0.663,0.243,0.365,3.5,1.875,
2025-06-30,777300,Boston Red Sox,Cincinnati Reds,13,6,1,19,Walker Buehler,6.45,1.582089552238806,,0.744,0.25,0.421,4.02,1.3333333333333333,,Emilio Pagán,3.09,0.8571428571428571,,0.721,0.248,0.401,3.91,2.5,
2025-06-30,777295,Toronto Blue Jays,New York Yankees,5,4,1,9,Nick Sandlin,2.13,1.3934426229508197,,0.724,0.257,0.397,4.2,1.2222222222222223,,JT Brubaker,10.8,2.258064516129032,,0.782,0.252,0.447,3.48,1.625,
2025-06-30,777306,Philadelphia Phillies,San Diego Padres,4,0,1,4,Jesús Luzardo,4.06,1.4090431125131442,,0.73,0.254,0.401,3.72,0.7777777777777778,,Yuki Matsui,4.73,1.4018691588785046,,0.692,0.247,0.378,3.65,1.5,
2025-06-30,777299,Pittsburgh Pirates,St. Louis Cardinals,7,0,1,7,Paul Skenes,2.12,0.9056603773584906,3.2630000000000003,0.657,0.235,0.349,3.73,0.5555555555555556,"W, W, W, W, W",Matt Svanson,3.0,0.9444444444444444,3.304,0.72,0.254,0.396,3.95,1.75,"W, W, L, L, L"
2025-06-29,777316,Atlanta Braves,Philadelphia Phillies,1,2,0,3,Kevin Herget,4.5,1.5,,0.698,0.244,0.38,3.76,1.1111111111111112,,Jesús Luzardo,4.06,1.4090431125131442,,0.73,0.255,0.402,3.76,0.8888888888888888,
2025-06-29,777307,New York Yankees,Athletics,12,5,1,17,JT Brubaker,10.8,2.258064516129032,,0.783,0.253,0.447,3.46,1.2222222222222223,,Luis Severino,5.09,1.38328530259366,,0.722,0.248,0.406,5.4,2.125,
2025-06-29,777314,Detroit Tigers,Minnesota Twins,3,0,1,3,Chase Lee,2.33,0.9629629629629628,,0.753,0.256,0.428,3.44,0.3333333333333333,,Justin Topa,3.94,1.3125,,0.707,0.241,0.395,4.21,1.375,
2025-06-29,777311,Chicago White Sox,San Francisco Giants,5,2,1,7,Steven Wilson,1.73,1.1923076923076923,,0.639,0.222,0.344,4.1,1.5555555555555556,,Randy Rodríguez,0.75,0.75,,0.684,0.23,0.371,3.38,1.75,
2025-06-29,777317,Baltimore Orioles,Tampa Bay Rays,5,1,1,6,Dean Kremer,4.27,1.288659793814433,,0.706,0.24,0.399,4.95,0.7777777777777778,,Taj Bradley,4.79,1.3043478260869563,,0.733,0.259,0.409,3.71,1.375,
2025-06-29,777313,Pittsburgh Pirates,New York Mets,12,1,1,13,Paul Skenes,2.12,0.9056603773584906,2.771111111111112,0.654,0.234,0.347,3.78,0.8888888888888888,,Paul Blackburn,7.71,2.032967032967033,4.106,0.74,0.245,0.417,3.46,2.25,
2025-06-29,777303,Arizona Diamondbacks,Miami Marlins,4,6,0,10,Eduardo Rodriguez,5.13,1.5555555555555556,,0.776,0.254,0.447,4.78,1.7777777777777777,,Lake Bachar,3.38,1.175,,0.707,0.254,0.39,4.89,0.8888888888888888,
2025-06-29,777305,Los Angeles Angels,Washington Nationals,4,7,0,11,Connor Brogdon,5.64,1.3122171945701355,,0.706,0.229,0.41,4.57,1.6363636363636365,,Jose A. Ferrer,5.28,1.2471655328798186,,0.703,0.244,0.392,5.01,1.2727272727272727,
2025-06-29,777302,Texas Rangers,Seattle Mariners,4,6,0,10,Shawn Armstrong,3.09,0.9428571428571428,3.242222222222222,0.656,0.227,0.363,3.23,1.5,,Casey Legumina,3.31,1.2111801242236024,3.1875,0.726,0.247,0.402,3.93,1.0833333333333333,
2025-06-29,777301,Milwaukee Brewers,Colorado Rockies,3,4,0,7,Chad Patrick,3.51,1.3228699551569507,,0.702,0.247,0.38,3.77,1.181818181818182,,Victor Vodnik,2.66,1.25,,0.666,0.227,0.377,5.5,1.0,
2025-06-29,777304,Kansas City Royals,Los Angeles Dodgers,1,5,0,6,Sam Long,10.5,2.1666666666666665,,0.666,0.245,0.367,3.47,1.1111111111111112,,Ben Casparius,3.97,1.1387900355871885,,0.798,0.263,0.46,4.22,0.6666666666666666,
2025-06-29,777312,Cincinnati Reds,San Diego Padres,3,2,1,5,Emilio Pagán,3.09,0.8571428571428571,5.666666666666667,0.721,0.248,0.401,3.82,1.5555555555555556,"W, L, L, W, L",Yuki Matsui,4.73,1.4018691588785046,3.895,0.694,0.247,0.379,3.64,1.3580246913580247,"W, L, L, L, W"
2025-06-29,777309,Cleveland Guardians,St. Louis Cardinals,0,7,0,7,Luis L. Ortiz,4.36,1.383219954648526,,0.664,0.226,0.366,4.03,1.5555555555555556,,Matt Svanson,3.24,1.0493827160493827,,0.723,0.255,0.398,3.91,1.2222222222222223,
2025-06-29,777308,Houston Astros,Chicago Cubs,2,0,1,2,Framber Valdez,2.72,1.128440366972477,,0.719,0.255,0.399,3.47,0.7777777777777778,,Daniel Palencia,1.86,1.0,,0.771,0.256,0.446,3.87,1.0,
2025-06-29,777310,Boston Red Sox,Toronto Blue Jays,3,5,0,8,Walker Buehler,6.45,1.582089552238806,,0.737,0.248,0.416,3.99,1.1111111111111112,,Nick Sandlin,2.13,1.3934426229508197,,0.724,0.256,0.397,4.2,1.0,
2025-06-28,777323,Boston Red Sox,Toronto Blue Jays,15,1,1,16,Walker Buehler,6.29,1.5714285714285714,,0.737,0.249,0.415,3.98,1.0,,Nick Sandlin,2.31,1.4285714285714286,,0.724,0.257,0.397,4.22,3.0,
2025-06-28,777321,Milwaukee Brewers,Colorado Rockies,5,0,1,5,Chad Patrick,3.72,1.330166270783848,2.907,0.704,0.249,0.381,3.8,0.5555555555555556,"W, W, L, L, W",Victor Vodnik,2.78,1.2162162162162162,4.644,0.666,0.226,0.377,5.56,1.625,"L, L, W, L, L"
2025-06-28,777327,Chicago White Sox,San Francisco Giants,1,0,1,1,Steven Wilson,1.73,1.1923076923076923,,0.636,0.22,0.343,4.12,0.5555555555555556,,Randy Rodríguez,0.75,0.75,,0.683,0.231,0.372,3.36,1.125,
2025-06-28,777322,Texas Rangers,Seattle Mariners,3,2,1,5,Shawn Armstrong,3.09,0.9428571428571428,,0.658,0.227,0.364,3.24,0.7,,Casey Legumina,3.52,1.2913907284768211,,0.726,0.247,0.402,3.96,1.208791208791209,
2025-06-28,777318,Arizona Diamondbacks,Miami Marlins,7,8,0,15,Eduardo Rodriguez,5.4,1.5861027190332326,,0.779,0.255,0.448,4.77,1.3,,Lake Bachar,3.55,1.236842105263158,,0.709,0.255,0.392,4.9,1.0,
2025-06-28,777325,Pittsburgh Pirates,New York Mets,9,2,1,11,Paul Skenes,2.12,0.9056603773584906,,0.645,0.231,0.34,3.81,1.4444444444444444,,Paul Blackburn,7.71,2.032967032967033,,0.741,0.245,0.417,3.35,2.125,
2025-06-28,777333,Atlanta Braves,Philadelphia Phillies,6,1,1,7,Kevin Herget,4.5,1.5,,0.7,0.244,0.381,3.78,0.5555555555555556,,Jesús Luzardo,4.06,1.4090431125131442,,0.732,0.255,0.403,3.79,2.125,
